"","PROBEID","SYMBOL"
"26903","TC0600013477.hg.1",NA
"26904","TC0600013483.hg.1",NA
"26905","TC0600013484.hg.1",NA
"26906","TC0600013485.hg.1",NA
"26907","TC0600013487.hg.1",NA
"26908","TC0600013488.hg.1",NA
"26909","TC0600013489.hg.1",NA
"26910","TC0600013490.hg.1",NA
"26911","TC0600013491.hg.1",NA
"26912","TC0600013493.hg.1",NA
"26913","TC0600013495.hg.1",NA
"26914","TC0600013500.hg.1",NA
"26915","TC0600013503.hg.1",NA
"26916","TC0600013504.hg.1",NA
"26917","TC0600013505.hg.1",NA
"26918","TC0600013509.hg.1",NA
"26919","TC0600013516.hg.1",NA
"26920","TC0600013517.hg.1",NA
"26921","TC0600013518.hg.1",NA
"26922","TC0600013519.hg.1","ZC3H12D"
"26923","TC0600013523.hg.1","PPIL4"
"26924","TC0600013525.hg.1",NA
"26925","TC0600013527.hg.1","KATNA1"
"26926","TC0600013528.hg.1","LATS1"
"26927","TC0600013529.hg.1",NA
"26928","TC0600013530.hg.1",NA
"26929","TC0600013531.hg.1","NUP43"
"26930","TC0600013532.hg.1",NA
"26931","TC0600013534.hg.1",NA
"26932","TC0600013535.hg.1",NA
"26933","TC0600013538.hg.1","RAET1K"
"26934","TC0600013539.hg.1","RAET1L"
"26935","TC0600013541.hg.1",NA
"26936","TC0600013542.hg.1","ULBP3"
"26937","TC0600013543.hg.1",NA
"26938","TC0600013547.hg.1",NA
"26939","TC0600013558.hg.1",NA
"26940","TC0600013559.hg.1",NA
"26941","TC0600013560.hg.1",NA
"26942","TC0600013562.hg.1","LOC102723831"
"26943","TC0600013564.hg.1",NA
"26944","TC0600013565.hg.1",NA
"26945","TC0600013566.hg.1",NA
"26946","TC0600013569.hg.1",NA
"26947","TC0600013571.hg.1",NA
"26948","TC0600013573.hg.1",NA
"26949","TC0600013574.hg.1","RMND1"
"26950","TC0600013575.hg.1",NA
"26951","TC0600013576.hg.1",NA
"26952","TC0600013578.hg.1",NA
"26953","TC0600013580.hg.1",NA
"26954","TC0600013583.hg.1",NA
"26955","TC0600013584.hg.1",NA
"26956","TC0600013585.hg.1",NA
"26957","TC0600013586.hg.1",NA
"26958","TC0600013589.hg.1",NA
"26959","TC0600013590.hg.1",NA
"26960","TC0600013592.hg.1",NA
"26961","TC0600013594.hg.1",NA
"26962","TC0600013597.hg.1",NA
"26963","TC0600013598.hg.1",NA
"26964","TC0600013599.hg.1",NA
"26965","TC0600013601.hg.1",NA
"26966","TC0600013602.hg.1","FBXO5"
"26967","TC0600013604.hg.1","RGS17"
"26968","TC0600013606.hg.1",NA
"26969","TC0600013608.hg.1",NA
"26970","TC0600013610.hg.1",NA
"26971","TC0600013614.hg.1",NA
"26972","TC0600013617.hg.1",NA
"26973","TC0600013618.hg.1",NA
"26974","TC0600013621.hg.1",NA
"26975","TC0600013623.hg.1",NA
"26976","TC0600013626.hg.1",NA
"26977","TC0600013628.hg.1",NA
"26978","TC0600013629.hg.1",NA
"26979","TC0600013632.hg.1",NA
"26980","TC0600013633.hg.1",NA
"26981","TC0600013634.hg.1",NA
"26982","TC0600013635.hg.1",NA
"26983","TC0600013636.hg.1",NA
"26984","TC0600013637.hg.1",NA
"26985","TC0600013638.hg.1",NA
"26986","TC0600013639.hg.1",NA
"26987","TC0600013640.hg.1",NA
"26988","TC0600013642.hg.1",NA
"26989","TC0600013653.hg.1",NA
"26990","TC0600013655.hg.1",NA
"26991","TC0600013656.hg.1",NA
"26992","TC0600013658.hg.1",NA
"26993","TC0600013660.hg.1",NA
"26994","TC0600013663.hg.1",NA
"26995","TC0600013665.hg.1","MIR4466"
"26996","TC0600013666.hg.1",NA
"26997","TC0600013668.hg.1",NA
"26998","TC0600013670.hg.1",NA
"26999","TC0600013671.hg.1",NA
"27000","TC0600013674.hg.1",NA
"27001","TC0600013675.hg.1",NA
"27002","TC0600013676.hg.1",NA
"27003","TC0600013678.hg.1",NA
"27004","TC0600013679.hg.1",NA
"27005","TC0600013681.hg.1",NA
"27006","TC0600013684.hg.1",NA
"27007","TC0600013688.hg.1",NA
"27008","TC0600013689.hg.1",NA
"27009","TC0600013690.hg.1",NA
"27010","TC0600013692.hg.1",NA
"27011","TC0600013697.hg.1",NA
"27012","TC0600013705.hg.1",NA
"27013","TC0600013706.hg.1",NA
"27014","TC0600013708.hg.1",NA
"27015","TC0600013709.hg.1","SERAC1"
"27016","TC0600013713.hg.1",NA
"27017","TC0600013715.hg.1",NA
"27018","TC0600013719.hg.1","DYNLT1"
"27019","TC0600013720.hg.1",NA
"27020","TC0600013722.hg.1",NA
"27021","TC0600013723.hg.1",NA
"27022","TC0600013724.hg.1",NA
"27023","TC0600013728.hg.1",NA
"27024","TC0600013729.hg.1",NA
"27025","TC0600013730.hg.1",NA
"27026","TC0600013731.hg.1",NA
"27027","TC0600013737.hg.1",NA
"27028","TC0600013740.hg.1","RSPH3"
"27029","TC0600013745.hg.1","FNDC1-AS1"
"27030","TC0600013749.hg.1",NA
"27031","TC0600013750.hg.1",NA
"27032","TC0600013751.hg.1",NA
"27033","TC0600013755.hg.1",NA
"27034","TC0600013757.hg.1","SOD2"
"27035","TC0600013757.hg.1","SOD2-OT1"
"27036","TC0600013760.hg.1",NA
"27037","TC0600013761.hg.1",NA
"27038","TC0600013764.hg.1",NA
"27039","TC0600013765.hg.1",NA
"27040","TC0600013768.hg.1",NA
"27041","TC0600013771.hg.1",NA
"27042","TC0600013772.hg.1",NA
"27043","TC0600013773.hg.1",NA
"27044","TC0600013774.hg.1",NA
"27045","TC0600013775.hg.1","SLC22A2"
"27046","TC0600013776.hg.1",NA
"27047","TC0600013778.hg.1",NA
"27048","TC0600013780.hg.1","LPAL2"
"27049","TC0600013781.hg.1","LPA"
"27050","TC0600013784.hg.1",NA
"27051","TC0600013788.hg.1",NA
"27052","TC0600013795.hg.1",NA
"27053","TC0600013796.hg.1",NA
"27054","TC0600013797.hg.1","AGPAT4-IT1"
"27055","TC0600013798.hg.1",NA
"27056","TC0600013799.hg.1",NA
"27057","TC0600013800.hg.1","PRKN"
"27058","TC0600013801.hg.1",NA
"27059","TC0600013802.hg.1",NA
"27060","TC0600013803.hg.1",NA
"27061","TC0600013804.hg.1",NA
"27062","TC0600013806.hg.1",NA
"27063","TC0600013807.hg.1",NA
"27064","TC0600013824.hg.1",NA
"27065","TC0600013825.hg.1",NA
"27066","TC0600013826.hg.1",NA
"27067","TC0600013829.hg.1",NA
"27068","TC0600013833.hg.1",NA
"27069","TC0600013834.hg.1",NA
"27070","TC0600013835.hg.1",NA
"27071","TC0600013839.hg.1",NA
"27072","TC0600013842.hg.1",NA
"27073","TC0600013847.hg.1",NA
"27074","TC0600013850.hg.1",NA
"27075","TC0600013854.hg.1",NA
"27076","TC0600013855.hg.1",NA
"27077","TC0600013856.hg.1",NA
"27078","TC0600013858.hg.1",NA
"27079","TC0600013865.hg.1",NA
"27080","TC0600013866.hg.1",NA
"27081","TC0600013868.hg.1",NA
"27082","TC0600013869.hg.1",NA
"27083","TC0600013871.hg.1",NA
"27084","TC0600013873.hg.1",NA
"27085","TC0600013874.hg.1",NA
"27086","TC0600013875.hg.1",NA
"27087","TC0600013879.hg.1",NA
"27088","TC0600013880.hg.1","SFT2D1"
"27089","TC0600013881.hg.1",NA
"27090","TC0600013882.hg.1",NA
"27091","TC0600013884.hg.1",NA
"27092","TC0600013885.hg.1",NA
"27093","TC0600013886.hg.1",NA
"27094","TC0600013887.hg.1",NA
"27095","TC0600013890.hg.1",NA
"27096","TC0600013892.hg.1",NA
"27097","TC0600013894.hg.1",NA
"27098","TC0600013895.hg.1",NA
"27099","TC0600013896.hg.1",NA
"27100","TC0600013898.hg.1","RAMAC"
"27101","TC0600013899.hg.1",NA
"27102","TC0600013900.hg.1",NA
"27103","TC0600013901.hg.1",NA
"27104","TC0600013902.hg.1",NA
"27105","TC0600013903.hg.1",NA
"27106","TC0600013904.hg.1",NA
"27107","TC0600013906.hg.1",NA
"27108","TC0600013907.hg.1",NA
"27109","TC0600013908.hg.1","MIR3939"
"27110","TC0600013910.hg.1",NA
"27111","TC0600013911.hg.1",NA
"27112","TC0600013912.hg.1",NA
"27113","TC0600013917.hg.1",NA
"27114","TC0600013920.hg.1",NA
"27115","TC0600013923.hg.1",NA
"27116","TC0600013924.hg.1",NA
"27117","TC0600013925.hg.1",NA
"27118","TC0600013929.hg.1",NA
"27119","TC0600013930.hg.1",NA
"27120","TC0600013931.hg.1",NA
"27121","TC0600013933.hg.1",NA
"27122","TC0600013934.hg.1",NA
"27123","TC0600013935.hg.1","LINC02538"
"27124","TC0600013936.hg.1","LINC02487"
"27125","TC0600013937.hg.1",NA
"27126","TC0600013939.hg.1",NA
"27127","TC0600013940.hg.1",NA
"27128","TC0600013941.hg.1",NA
"27129","TC0600013942.hg.1","LINC01558"
"27130","TC0600013943.hg.1","AFDN-DT"
"27131","TC0600013944.hg.1",NA
"27132","TC0600013948.hg.1",NA
"27133","TC0600013952.hg.1",NA
"27134","TC0600013954.hg.1",NA
"27135","TC0600013958.hg.1",NA
"27136","TC0600013959.hg.1",NA
"27137","TC0600013960.hg.1",NA
"27138","TC0600013961.hg.1",NA
"27139","TC0600013966.hg.1",NA
"27140","TC0600013967.hg.1",NA
"27141","TC0600013968.hg.1",NA
"27142","TC0600013969.hg.1",NA
"27143","TC0600013970.hg.1",NA
"27144","TC0600013971.hg.1",NA
"27145","TC0600013975.hg.1",NA
"27146","TC0600013976.hg.1",NA
"27147","TC0600013977.hg.1",NA
"27148","TC0600013980.hg.1",NA
"27149","TC0600013985.hg.1",NA
"27150","TC0600013989.hg.1",NA
"27151","TC0600013990.hg.1",NA
"27152","TC0600013991.hg.1",NA
"27153","TC0600013998.hg.1","THBS2"
"27154","TC0600013999.hg.1",NA
"27155","TC0600014000.hg.1",NA
"27156","TC0600014001.hg.1",NA
"27157","TC0600014005.hg.1",NA
"27158","TC0600014006.hg.1","WDR27"
"27159","TC0600014008.hg.1",NA
"27160","TC0600014011.hg.1",NA
"27161","TC0600014013.hg.1",NA
"27162","TC0600014015.hg.1","LINC00242"
"27163","TC0600014017.hg.1",NA
"27164","TC0600014019.hg.1",NA
"27165","TC0600014023.hg.1",NA
"27166","TC0600014024.hg.1",NA
"27167","TC0600014027.hg.1",NA
"27168","TC0600014028.hg.1",NA
"27169","TC0600014029.hg.1","LOC154449"
"27170","TC0600014031.hg.1","DLL1"
"27171","TC0600014032.hg.1",NA
"27172","TC0600014033.hg.1",NA
"27173","TC0600014035.hg.1",NA
"27174","TC0600014036.hg.1",NA
"27175","TC0600014038.hg.1",NA
"27176","TC0600014039.hg.1",NA
"27177","TC0600014042.hg.1",NA
"27178","TC0600014044.hg.1","PSMB1"
"27179","TC0600014049.hg.1",NA
"27180","TC0600014050.hg.1",NA
"27181","TC0600014052.hg.1",NA
"27182","TC0600014053.hg.1",NA
"27183","TC0600014054.hg.1","LINC01011"
"27184","TC0600014055.hg.1","NQO2"
"27185","TC0600014056.hg.1",NA
"27186","TC0600014057.hg.1",NA
"27187","TC0600014058.hg.1",NA
"27188","TC0600014059.hg.1",NA
"27189","TC0600014060.hg.1","PSMG4"
"27190","TC0600014061.hg.1",NA
"27191","TC0600014063.hg.1",NA
"27192","TC0600014064.hg.1",NA
"27193","TC0600014065.hg.1","TEX56P"
"27194","TC0600014067.hg.1",NA
"27195","TC0600014068.hg.1","TMEM14C"
"27196","TC0600014069.hg.1","TMEM14B"
"27197","TC0600014073.hg.1",NA
"27198","TC0600014074.hg.1","HIVEP1"
"27199","TC0600014078.hg.1",NA
"27200","TC0600014081.hg.1","HFE"
"27201","TC0600014083.hg.1","H2AC11"
"27202","TC0600014084.hg.1","H4C9"
"27203","TC0600014085.hg.1","H2AC12"
"27204","TC0600014086.hg.1","ZNF391"
"27205","TC0600014087.hg.1",NA
"27206","TC0600014088.hg.1","ZSCAN26"
"27207","TC0600014091.hg.1",NA
"27208","TC0600014093.hg.1","POLR1H"
"27209","TC0600014094.hg.1","TRIM39"
"27210","TC0600014095.hg.1","RPP21"
"27211","TC0600014098.hg.1","ATAT1"
"27212","TC0600014101.hg.1","MICA"
"27213","TC0600014102.hg.1","HCP5"
"27214","TC0600014104.hg.1","LY6G6D"
"27215","TC0600014106.hg.1","CFB"
"27216","TC0600014107.hg.1","STK19"
"27217","TC0600014109.hg.1","PSMB8-AS1"
"27218","TC0600014110.hg.1","PSMB9"
"27219","TC0600014111.hg.1","SYNGAP1"
"27220","TC0600014111.hg.1","MIR5004"
"27221","TC0600014114.hg.1",NA
"27222","TC0600014116.hg.1","GGNBP1"
"27223","TC0600014119.hg.1",NA
"27224","TC0600014122.hg.1",NA
"27225","TC0600014123.hg.1","NFYA"
"27226","TC0600014124.hg.1","ADCY10P1"
"27227","TC0600014125.hg.1",NA
"27228","TC0600014126.hg.1","BICRAL"
"27229","TC0600014127.hg.1","RPL7L1"
"27230","TC0600014128.hg.1",NA
"27231","TC0600014131.hg.1",NA
"27232","TC0600014133.hg.1","TMEM151B"
"27233","TC0600014136.hg.1","ADGRF4"
"27234","TC0600014137.hg.1","LOC101927189"
"27235","TC0600014139.hg.1","PRIM2"
"27236","TC0600014140.hg.1",NA
"27237","TC0600014142.hg.1","PTP4A1"
"27238","TC0600014145.hg.1",NA
"27239","TC0600014148.hg.1","CYB5R4"
"27240","TC0600014149.hg.1",NA
"27241","TC0600014150.hg.1","SMIM8"
"27242","TC0600014153.hg.1","CFAP206"
"27243","TC0600014154.hg.1","SLC35A1"
"27244","TC0600014156.hg.1",NA
"27245","TC0600014158.hg.1",NA
"27246","TC0600014160.hg.1",NA
"27247","TC0600014162.hg.1","TSTD3"
"27248","TC0600014164.hg.1",NA
"27249","TC0600014166.hg.1","CCDC162P"
"27250","TC0600014167.hg.1",NA
"27251","TC0600014169.hg.1",NA
"27252","TC0600014170.hg.1",NA
"27253","TC0600014172.hg.1",NA
"27254","TC0600014173.hg.1","HDAC2-AS2"
"27255","TC0600014176.hg.1",NA
"27256","TC0600014177.hg.1","DSE"
"27257","TC0600014181.hg.1",NA
"27258","TC0600014186.hg.1","PEX3"
"27259","TC0600014188.hg.1","PHACTR2"
"27260","TC0600014191.hg.1","SAMD5"
"27261","TC0600014192.hg.1",NA
"27262","TC0600014193.hg.1","SCAF8"
"27263","TC0600014195.hg.1",NA
"27264","TC0600014196.hg.1","SNX9"
"27265","TC0600014197.hg.1",NA
"27266","TC0600014203.hg.1",NA
"27267","TC0600014204.hg.1","CCR6"
"27268","TC0600014205.hg.1",NA
"27269","TC0600014207.hg.1",NA
"27270","TC0600014208.hg.1",NA
"27271","TC0600014217.hg.1","SERPINB1"
"27272","TC0600014218.hg.1","SERPINB9P1"
"27273","TC0600014218.hg.1","MIR4645"
"27274","TC0600014219.hg.1",NA
"27275","TC0600014220.hg.1","SERPINB9"
"27276","TC0600014222.hg.1","HTATSF1P2"
"27277","TC0600014224.hg.1",NA
"27278","TC0600014225.hg.1",NA
"27279","TC0600014226.hg.1",NA
"27280","TC0600014227.hg.1",NA
"27281","TC0600014229.hg.1",NA
"27282","TC0600014233.hg.1","SSR1"
"27283","TC0600014237.hg.1","EEF1E1-BLOC1S5"
"27284","TC0600014238.hg.1","BLOC1S5"
"27285","TC0600014240.hg.1","LOC100130357"
"27286","TC0600014241.hg.1","TBC1D7"
"27287","TC0600014246.hg.1","ARMH2"
"27288","TC0600014247.hg.1","RIPOR2"
"27289","TC0600014248.hg.1","H2BC3"
"27290","TC0600014249.hg.1","H2BC4"
"27291","TC0600014250.hg.1","SCAND3"
"27292","TC0600014254.hg.1","OR11A1"
"27293","TC0600014256.hg.1","GABBR1"
"27294","TC0600014258.hg.1","HLA-B"
"27295","TC0600014259.hg.1","ATP6V1G2-DDX39B"
"27296","TC0600014260.hg.1","ATP6V1G2"
"27297","TC0600014260.hg.1","ATP6V1G2-DDX39B"
"27298","TC0600014261.hg.1","DDX39B"
"27299","TC0600014261.hg.1","SNORD84"
"27300","TC0600014262.hg.1","ABHD16A"
"27301","TC0600014263.hg.1","LY6G6E"
"27302","TC0600014264.hg.1","DDAH2"
"27303","TC0600014267.hg.1","ATF6B"
"27304","TC0600014269.hg.1","LOC100507547"
"27305","TC0600014272.hg.1","HLA-DRB6"
"27306","TC0600014274.hg.1","HLA-DOB"
"27307","TC0600014275.hg.1","TAP2"
"27308","TC0600014276.hg.1","HLA-DMB"
"27309","TC0600014277.hg.1","HLA-DMA"
"27310","TC0600014278.hg.1",NA
"27311","TC0600014280.hg.1",NA
"27312","TC0600014285.hg.1",NA
"27313","TC0600014290.hg.1","UNC5CL"
"27314","TC0600014292.hg.1","OARD1"
"27315","TC0600014293.hg.1","CRIP3"
"27316","TC0600014294.hg.1","ZNF318"
"27317","TC0600014296.hg.1",NA
"27318","TC0600014299.hg.1","GSTA3"
"27319","TC0600014300.hg.1","GCLC"
"27320","TC0600014301.hg.1","KILH"
"27321","TC0600014302.hg.1",NA
"27322","TC0600014303.hg.1","LINC00680"
"27323","TC0600014303.hg.1","LINC00680-GUSBP4"
"27324","TC0600014306.hg.1",NA
"27325","TC0600014308.hg.1","MIR30C2"
"27326","TC0600014314.hg.1","KHDC1"
"27327","TC0600014317.hg.1",NA
"27328","TC0600014318.hg.1","TENT5A"
"27329","TC0600014320.hg.1","TBX18"
"27330","TC0600014327.hg.1",NA
"27331","TC0600014328.hg.1","OSTM1"
"27332","TC0600014333.hg.1","MICAL1"
"27333","TC0600014334.hg.1",NA
"27334","TC0600014335.hg.1",NA
"27335","TC0600014336.hg.1","ROS1"
"27336","TC0600014337.hg.1","GOPC"
"27337","TC0600014340.hg.1","CT69"
"27338","TC0600014342.hg.1","LINC03002"
"27339","TC0600014345.hg.1",NA
"27340","TC0600014347.hg.1",NA
"27341","TC0600014348.hg.1","NHSL1"
"27342","TC0600014349.hg.1",NA
"27343","TC0600014350.hg.1","TXLNB"
"27344","TC0600014351.hg.1",NA
"27345","TC0600014352.hg.1",NA
"27346","TC0600014353.hg.1",NA
"27347","TC0600014354.hg.1",NA
"27348","TC0600014358.hg.1",NA
"27349","TC0600014359.hg.1",NA
"27350","TC0600014361.hg.1","CNKSR3"
"27351","TC0600014362.hg.1","TFB1M"
"27352","TC0600014363.hg.1",NA
"27353","TC0600014364.hg.1",NA
"27354","TC0600014366.hg.1","PDE10A"
"27355","TC0600014368.hg.1",NA
"27356","TC0600014371.hg.1","RNASET2"
"27357","TC0600014373.hg.1",NA
"27358","TC0600014375.hg.1",NA
"27359","TC0700006433.hg.1",NA
"27360","TC0700006442.hg.1","LINC03014"
"27361","TC0700006445.hg.1","FAM20C"
"27362","TC0700006447.hg.1",NA
"27363","TC0700006450.hg.1",NA
"27364","TC0700006451.hg.1",NA
"27365","TC0700006456.hg.1",NA
"27366","TC0700006459.hg.1",NA
"27367","TC0700006463.hg.1",NA
"27368","TC0700006464.hg.1","PRKAR1B-AS1"
"27369","TC0700006467.hg.1",NA
"27370","TC0700006468.hg.1",NA
"27371","TC0700006469.hg.1",NA
"27372","TC0700006470.hg.1",NA
"27373","TC0700006473.hg.1",NA
"27374","TC0700006474.hg.1",NA
"27375","TC0700006475.hg.1",NA
"27376","TC0700006477.hg.1",NA
"27377","TC0700006478.hg.1",NA
"27378","TC0700006482.hg.1",NA
"27379","TC0700006485.hg.1",NA
"27380","TC0700006486.hg.1",NA
"27381","TC0700006488.hg.1","GPER1"
"27382","TC0700006491.hg.1",NA
"27383","TC0700006492.hg.1",NA
"27384","TC0700006495.hg.1",NA
"27385","TC0700006498.hg.1",NA
"27386","TC0700006500.hg.1",NA
"27387","TC0700006501.hg.1",NA
"27388","TC0700006504.hg.1",NA
"27389","TC0700006505.hg.1",NA
"27390","TC0700006507.hg.1",NA
"27391","TC0700006514.hg.1",NA
"27392","TC0700006515.hg.1",NA
"27393","TC0700006517.hg.1",NA
"27394","TC0700006519.hg.1",NA
"27395","TC0700006520.hg.1","MAFK"
"27396","TC0700006521.hg.1",NA
"27397","TC0700006523.hg.1","PSMG3-AS1"
"27398","TC0700006525.hg.1",NA
"27399","TC0700006526.hg.1","TFAMP1"
"27400","TC0700006528.hg.1",NA
"27401","TC0700006529.hg.1","ELFN1"
"27402","TC0700006532.hg.1",NA
"27403","TC0700006535.hg.1",NA
"27404","TC0700006536.hg.1",NA
"27405","TC0700006539.hg.1",NA
"27406","TC0700006541.hg.1",NA
"27407","TC0700006543.hg.1","NUDT1"
"27408","TC0700006546.hg.1",NA
"27409","TC0700006547.hg.1",NA
"27410","TC0700006550.hg.1",NA
"27411","TC0700006559.hg.1",NA
"27412","TC0700006560.hg.1",NA
"27413","TC0700006562.hg.1","LFNG"
"27414","TC0700006562.hg.1","MIR4648"
"27415","TC0700006564.hg.1",NA
"27416","TC0700006565.hg.1","IQCE"
"27417","TC0700006566.hg.1",NA
"27418","TC0700006567.hg.1","TTYH3"
"27419","TC0700006569.hg.1",NA
"27420","TC0700006571.hg.1",NA
"27421","TC0700006572.hg.1",NA
"27422","TC0700006573.hg.1",NA
"27423","TC0700006576.hg.1",NA
"27424","TC0700006578.hg.1",NA
"27425","TC0700006579.hg.1",NA
"27426","TC0700006580.hg.1",NA
"27427","TC0700006583.hg.1","SDK1"
"27428","TC0700006584.hg.1",NA
"27429","TC0700006592.hg.1",NA
"27430","TC0700006593.hg.1",NA
"27431","TC0700006594.hg.1",NA
"27432","TC0700006595.hg.1",NA
"27433","TC0700006598.hg.1",NA
"27434","TC0700006602.hg.1",NA
"27435","TC0700006603.hg.1","FOXK1"
"27436","TC0700006605.hg.1",NA
"27437","TC0700006607.hg.1",NA
"27438","TC0700006608.hg.1",NA
"27439","TC0700006609.hg.1",NA
"27440","TC0700006611.hg.1",NA
"27441","TC0700006612.hg.1",NA
"27442","TC0700006616.hg.1",NA
"27443","TC0700006617.hg.1",NA
"27444","TC0700006619.hg.1","SLC29A4"
"27445","TC0700006620.hg.1",NA
"27446","TC0700006622.hg.1",NA
"27447","TC0700006624.hg.1",NA
"27448","TC0700006625.hg.1",NA
"27449","TC0700006628.hg.1",NA
"27450","TC0700006629.hg.1","FSCN1"
"27451","TC0700006631.hg.1","ZNF815P"
"27452","TC0700006638.hg.1",NA
"27453","TC0700006641.hg.1",NA
"27454","TC0700006647.hg.1",NA
"27455","TC0700006649.hg.1","ZDHHC4"
"27456","TC0700006651.hg.1","ZNF853"
"27457","TC0700006654.hg.1",NA
"27458","TC0700006655.hg.1",NA
"27459","TC0700006659.hg.1",NA
"27460","TC0700006660.hg.1",NA
"27461","TC0700006662.hg.1","C1GALT1"
"27462","TC0700006664.hg.1","LINC03016"
"27463","TC0700006666.hg.1",NA
"27464","TC0700006668.hg.1",NA
"27465","TC0700006669.hg.1","MIOS"
"27466","TC0700006670.hg.1",NA
"27467","TC0700006671.hg.1",NA
"27468","TC0700006672.hg.1",NA
"27469","TC0700006674.hg.1",NA
"27470","TC0700006675.hg.1",NA
"27471","TC0700006676.hg.1",NA
"27472","TC0700006679.hg.1",NA
"27473","TC0700006680.hg.1",NA
"27474","TC0700006681.hg.1",NA
"27475","TC0700006682.hg.1",NA
"27476","TC0700006683.hg.1",NA
"27477","TC0700006687.hg.1",NA
"27478","TC0700006688.hg.1","ICA1-AS1"
"27479","TC0700006689.hg.1",NA
"27480","TC0700006691.hg.1",NA
"27481","TC0700006695.hg.1",NA
"27482","TC0700006696.hg.1",NA
"27483","TC0700006698.hg.1",NA
"27484","TC0700006702.hg.1",NA
"27485","TC0700006704.hg.1",NA
"27486","TC0700006707.hg.1",NA
"27487","TC0700006708.hg.1",NA
"27488","TC0700006711.hg.1",NA
"27489","TC0700006712.hg.1",NA
"27490","TC0700006713.hg.1",NA
"27491","TC0700006714.hg.1",NA
"27492","TC0700006715.hg.1","PHF14"
"27493","TC0700006716.hg.1",NA
"27494","TC0700006717.hg.1",NA
"27495","TC0700006724.hg.1",NA
"27496","TC0700006726.hg.1",NA
"27497","TC0700006727.hg.1","TMEM106B"
"27498","TC0700006730.hg.1",NA
"27499","TC0700006732.hg.1",NA
"27500","TC0700006733.hg.1",NA
"27501","TC0700006735.hg.1","SCIN"
"27502","TC0700006737.hg.1","ARL4A"
"27503","TC0700006738.hg.1",NA
"27504","TC0700006739.hg.1",NA
"27505","TC0700006746.hg.1",NA
"27506","TC0700006749.hg.1",NA
"27507","TC0700006750.hg.1",NA
"27508","TC0700006753.hg.1",NA
"27509","TC0700006754.hg.1",NA
"27510","TC0700006758.hg.1",NA
"27511","TC0700006764.hg.1",NA
"27512","TC0700006766.hg.1",NA
"27513","TC0700006767.hg.1",NA
"27514","TC0700006768.hg.1",NA
"27515","TC0700006769.hg.1","LINC02587"
"27516","TC0700006772.hg.1",NA
"27517","TC0700006774.hg.1",NA
"27518","TC0700006777.hg.1",NA
"27519","TC0700006778.hg.1",NA
"27520","TC0700006782.hg.1",NA
"27521","TC0700006783.hg.1","TSPAN13"
"27522","TC0700006785.hg.1",NA
"27523","TC0700006787.hg.1",NA
"27524","TC0700006789.hg.1",NA
"27525","TC0700006793.hg.1",NA
"27526","TC0700006794.hg.1",NA
"27527","TC0700006795.hg.1","AHR"
"27528","TC0700006796.hg.1",NA
"27529","TC0700006797.hg.1",NA
"27530","TC0700006798.hg.1","LINC02888"
"27531","TC0700006799.hg.1",NA
"27532","TC0700006801.hg.1",NA
"27533","TC0700006802.hg.1",NA
"27534","TC0700006803.hg.1",NA
"27535","TC0700006804.hg.1",NA
"27536","TC0700006807.hg.1",NA
"27537","TC0700006808.hg.1",NA
"27538","TC0700006812.hg.1",NA
"27539","TC0700006813.hg.1","HDAC9"
"27540","TC0700006814.hg.1",NA
"27541","TC0700006815.hg.1",NA
"27542","TC0700006817.hg.1",NA
"27543","TC0700006820.hg.1",NA
"27544","TC0700006821.hg.1",NA
"27545","TC0700006822.hg.1",NA
"27546","TC0700006825.hg.1",NA
"27547","TC0700006828.hg.1",NA
"27548","TC0700006830.hg.1",NA
"27549","TC0700006832.hg.1",NA
"27550","TC0700006835.hg.1",NA
"27551","TC0700006837.hg.1",NA
"27552","TC0700006838.hg.1",NA
"27553","TC0700006839.hg.1",NA
"27554","TC0700006841.hg.1",NA
"27555","TC0700006842.hg.1",NA
"27556","TC0700006843.hg.1","LOC101927769"
"27557","TC0700006844.hg.1","ITGB8"
"27558","TC0700006845.hg.1",NA
"27559","TC0700006846.hg.1",NA
"27560","TC0700006847.hg.1",NA
"27561","TC0700006849.hg.1",NA
"27562","TC0700006851.hg.1",NA
"27563","TC0700006854.hg.1",NA
"27564","TC0700006858.hg.1",NA
"27565","TC0700006861.hg.1",NA
"27566","TC0700006863.hg.1",NA
"27567","TC0700006864.hg.1","SP4"
"27568","TC0700006872.hg.1",NA
"27569","TC0700006873.hg.1",NA
"27570","TC0700006874.hg.1",NA
"27571","TC0700006875.hg.1",NA
"27572","TC0700006882.hg.1",NA
"27573","TC0700006885.hg.1","STEAP1B-AS1"
"27574","TC0700006886.hg.1",NA
"27575","TC0700006889.hg.1",NA
"27576","TC0700006891.hg.1",NA
"27577","TC0700006894.hg.1",NA
"27578","TC0700006895.hg.1",NA
"27579","TC0700006897.hg.1",NA
"27580","TC0700006898.hg.1",NA
"27581","TC0700006899.hg.1","SNORD93"
"27582","TC0700006901.hg.1",NA
"27583","TC0700006902.hg.1",NA
"27584","TC0700006903.hg.1",NA
